High0,Close0,Open0,Low0,Volume0,QuoteAssetVolume0,TakerBuyBaseAssetVolume0,TakerBuyQuoteAssetVolume0,TradeNum0,OpenTime0,CloseTime0,prof0,sym0,High1,Close1,Open1,Low1,Volume1,QuoteAssetVolume1,TakerBuyBaseAssetVolume1,TakerBuyQuoteAssetVolume1,TradeNum1,OpenTime1,CloseTime1,prof1,sym1,High2,Close2,Open2,Low2,Volume2,QuoteAssetVolume2,TakerBuyBaseAssetVolume2,TakerBuyQuoteAssetVolume2,TradeNum2,OpenTime2,CloseTime2,prof2,sym2,High3,Close3,Open3,Low3,Volume3,QuoteAssetVolume3,TakerBuyBaseAssetVolume3,TakerBuyQuoteAssetVolume3,TradeNum3,OpenTime3,CloseTime3,prof3,sym3,High4,Close4,Open4,Low4,Volume4,QuoteAssetVolume4,TakerBuyBaseAssetVolume4,TakerBuyQuoteAssetVolume4,TradeNum4,OpenTime4,CloseTime4,prof4,sym4
16976.13000000,16967.04000000,16973.77000000,16964.46000000,301.16624000,5110850.55245990,132.05298000,2240936.54412510,8455,1670122200000,1670122499999,0,BTCUSDT,16974.54000000,16973.96000000,16967.65000000,16966.94000000,200.48694000,3402556.14238130,121.30298000,2058710.20604290,7112,1670122500000,1670122799999,0,BTCUSDT,16979.28000000,16970.09000000,16973.70000000,16968.02000000,514.95918000,8740744.95825400,255.82966000,4342389.55165010,11909,1670122800000,1670123099999,0,BTCUSDT,16978.95000000,16973.17000000,16970.09000000,16970.09000000,245.34578000,4164738.55257420,117.84067000,2000349.53255690,7437,1670123100000,1670123399999,0,BTCUSDT,16977.66000000,16974.52000000,16973.17000000,16968.33000000,354.37462000,6014775.96951200,168.56895000,2861156.83839080,9182,1670123400000,1670123699999,0,BTCUSDT
16974.54000000,16973.96000000,16967.65000000,16966.94000000,200.48694000,3402556.14238130,121.30298000,2058710.20604290,7112,1670122500000,1670122799999,0,BTCUSDT,16979.28000000,16970.09000000,16973.70000000,16968.02000000,514.95918000,8740744.95825400,255.82966000,4342389.55165010,11909,1670122800000,1670123099999,0,BTCUSDT,16978.95000000,16973.17000000,16970.09000000,16970.09000000,245.34578000,4164738.55257420,117.84067000,2000349.53255690,7437,1670123100000,1670123399999,0,BTCUSDT,16977.66000000,16974.52000000,16973.17000000,16968.33000000,354.37462000,6014775.96951200,168.56895000,2861156.83839080,9182,1670123400000,1670123699999,0,BTCUSDT,16976.25000000,16964.50000000,16974.21000000,16961.03000000,517.66460000,8783524.79788730,260.11882000,4413552.38042100,12333,1670123700000,1670123999999,0,BTCUSDT
16979.28000000,16970.09000000,16973.70000000,16968.02000000,514.95918000,8740744.95825400,255.82966000,4342389.55165010,11909,1670122800000,1670123099999,0,BTCUSDT,16978.95000000,16973.17000000,16970.09000000,16970.09000000,245.34578000,4164738.55257420,117.84067000,2000349.53255690,7437,1670123100000,1670123399999,0,BTCUSDT,16977.66000000,16974.52000000,16973.17000000,16968.33000000,354.37462000,6014775.96951200,168.56895000,2861156.83839080,9182,1670123400000,1670123699999,0,BTCUSDT,16976.25000000,16964.50000000,16974.21000000,16961.03000000,517.66460000,8783524.79788730,260.11882000,4413552.38042100,12333,1670123700000,1670123999999,0,BTCUSDT,16966.28000000,16961.19000000,16964.15000000,16960.22000000,385.14256000,6533009.44851760,170.25054000,2887991.78067780,9899,1670124000000,1670124299999,0,BTCUSDT
16978.95000000,16973.17000000,16970.09000000,16970.09000000,245.34578000,4164738.55257420,117.84067000,2000349.53255690,7437,1670123100000,1670123399999,0,BTCUSDT,16977.66000000,16974.52000000,16973.17000000,16968.33000000,354.37462000,6014775.96951200,168.56895000,2861156.83839080,9182,1670123400000,1670123699999,0,BTCUSDT,16976.25000000,16964.50000000,16974.21000000,16961.03000000,517.66460000,8783524.79788730,260.11882000,4413552.38042100,12333,1670123700000,1670123999999,0,BTCUSDT,16966.28000000,16961.19000000,16964.15000000,16960.22000000,385.14256000,6533009.44851760,170.25054000,2887991.78067780,9899,1670124000000,1670124299999,0,BTCUSDT,16961.46000000,16958.71000000,16960.86000000,16948.00000000,600.83365000,10187338.87788170,304.52946000,5163494.73547650,12281,1670124300000,1670124599999,0,BTCUSDT
16977.66000000,16974.52000000,16973.17000000,16968.33000000,354.37462000,6014775.96951200,168.56895000,2861156.83839080,9182,1670123400000,1670123699999,0,BTCUSDT,16976.25000000,16964.50000000,16974.21000000,16961.03000000,517.66460000,8783524.79788730,260.11882000,4413552.38042100,12333,1670123700000,1670123999999,0,BTCUSDT,16966.28000000,16961.19000000,16964.15000000,16960.22000000,385.14256000,6533009.44851760,170.25054000,2887991.78067780,9899,1670124000000,1670124299999,0,BTCUSDT,16961.46000000,16958.71000000,16960.86000000,16948.00000000,600.83365000,10187338.87788170,304.52946000,5163494.73547650,12281,1670124300000,1670124599999,0,BTCUSDT,16964.99000000,16962.46000000,16958.78000000,16954.69000000,479.90484000,8139197.84293350,227.12600000,3852234.40040730,12516,1670124600000,1670124899999,0,BTCUSDT
16976.25000000,16964.50000000,16974.21000000,16961.03000000,517.66460000,8783524.79788730,260.11882000,4413552.38042100,12333,1670123700000,1670123999999,0,BTCUSDT,16966.28000000,16961.19000000,16964.15000000,16960.22000000,385.14256000,6533009.44851760,170.25054000,2887991.78067780,9899,1670124000000,1670124299999,0,BTCUSDT,16961.46000000,16958.71000000,16960.86000000,16948.00000000,600.83365000,10187338.87788170,304.52946000,5163494.73547650,12281,1670124300000,1670124599999,0,BTCUSDT,16964.99000000,16962.46000000,16958.78000000,16954.69000000,479.90484000,8139197.84293350,227.12600000,3852234.40040730,12516,1670124600000,1670124899999,0,BTCUSDT,16977.88000000,16971.35000000,16962.91000000,16962.06000000,519.80113000,8820664.29722170,301.54553000,5116901.21578660,10469,1670124900000,1670125199999,0,BTCUSDT
16966.28000000,16961.19000000,16964.15000000,16960.22000000,385.14256000,6533009.44851760,170.25054000,2887991.78067780,9899,1670124000000,1670124299999,0,BTCUSDT,16961.46000000,16958.71000000,16960.86000000,16948.00000000,600.83365000,10187338.87788170,304.52946000,5163494.73547650,12281,1670124300000,1670124599999,0,BTCUSDT,16964.99000000,16962.46000000,16958.78000000,16954.69000000,479.90484000,8139197.84293350,227.12600000,3852234.40040730,12516,1670124600000,1670124899999,0,BTCUSDT,16977.88000000,16971.35000000,16962.91000000,16962.06000000,519.80113000,8820664.29722170,301.54553000,5116901.21578660,10469,1670124900000,1670125199999,0,BTCUSDT,16973.98000000,16963.00000000,16971.72000000,16961.26000000,432.10993000,7332123.99001930,205.11735000,3480529.89681550,10031,1670125200000,1670125499999,0,BTCUSDT
16961.46000000,16958.71000000,16960.86000000,16948.00000000,600.83365000,10187338.87788170,304.52946000,5163494.73547650,12281,1670124300000,1670124599999,0,BTCUSDT,16964.99000000,16962.46000000,16958.78000000,16954.69000000,479.90484000,8139197.84293350,227.12600000,3852234.40040730,12516,1670124600000,1670124899999,0,BTCUSDT,16977.88000000,16971.35000000,16962.91000000,16962.06000000,519.80113000,8820664.29722170,301.54553000,5116901.21578660,10469,1670124900000,1670125199999,0,BTCUSDT,16973.98000000,16963.00000000,16971.72000000,16961.26000000,432.10993000,7332123.99001930,205.11735000,3480529.89681550,10031,1670125200000,1670125499999,0,BTCUSDT,16968.63000000,16956.77000000,16963.29000000,16955.56000000,474.18572000,8042165.59132270,224.10149000,3801032.77956980,10377,1670125500000,1670125799999,0,BTCUSDT
16964.99000000,16962.46000000,16958.78000000,16954.69000000,479.90484000,8139197.84293350,227.12600000,3852234.40040730,12516,1670124600000,1670124899999,0,BTCUSDT,16977.88000000,16971.35000000,16962.91000000,16962.06000000,519.80113000,8820664.29722170,301.54553000,5116901.21578660,10469,1670124900000,1670125199999,0,BTCUSDT,16973.98000000,16963.00000000,16971.72000000,16961.26000000,432.10993000,7332123.99001930,205.11735000,3480529.89681550,10031,1670125200000,1670125499999,0,BTCUSDT,16968.63000000,16956.77000000,16963.29000000,16955.56000000,474.18572000,8042165.59132270,224.10149000,3801032.77956980,10377,1670125500000,1670125799999,0,BTCUSDT,16958.00000000,16956.64000000,16956.33000000,16952.34000000,424.32734000,7194640.32908750,227.98164000,3865593.89964510,10036,1670125800000,1670126099999,0,BTCUSDT
16977.88000000,16971.35000000,16962.91000000,16962.06000000,519.80113000,8820664.29722170,301.54553000,5116901.21578660,10469,1670124900000,1670125199999,0,BTCUSDT,16973.98000000,16963.00000000,16971.72000000,16961.26000000,432.10993000,7332123.99001930,205.11735000,3480529.89681550,10031,1670125200000,1670125499999,0,BTCUSDT,16968.63000000,16956.77000000,16963.29000000,16955.56000000,474.18572000,8042165.59132270,224.10149000,3801032.77956980,10377,1670125500000,1670125799999,0,BTCUSDT,16958.00000000,16956.64000000,16956.33000000,16952.34000000,424.32734000,7194640.32908750,227.98164000,3865593.89964510,10036,1670125800000,1670126099999,0,BTCUSDT,16962.28000000,16959.64000000,16956.33000000,16954.55000000,255.24206000,4328302.60645810,137.41417000,2330272.71555400,8164,1670126100000,1670126399999,0,BTCUSDT
16973.98000000,16963.00000000,16971.72000000,16961.26000000,432.10993000,7332123.99001930,205.11735000,3480529.89681550,10031,1670125200000,1670125499999,0,BTCUSDT,16968.63000000,16956.77000000,16963.29000000,16955.56000000,474.18572000,8042165.59132270,224.10149000,3801032.77956980,10377,1670125500000,1670125799999,0,BTCUSDT,16958.00000000,16956.64000000,16956.33000000,16952.34000000,424.32734000,7194640.32908750,227.98164000,3865593.89964510,10036,1670125800000,1670126099999,0,BTCUSDT,16962.28000000,16959.64000000,16956.33000000,16954.55000000,255.24206000,4328302.60645810,137.41417000,2330272.71555400,8164,1670126100000,1670126399999,0,BTCUSDT,16966.50000000,16961.90000000,16959.64000000,16958.70000000,531.72011000,9019447.45077140,290.15264000,4921877.94472920,11172,1670126400000,1670126699999,0,BTCUSDT
16968.63000000,16956.77000000,16963.29000000,16955.56000000,474.18572000,8042165.59132270,224.10149000,3801032.77956980,10377,1670125500000,1670125799999,0,BTCUSDT,16958.00000000,16956.64000000,16956.33000000,16952.34000000,424.32734000,7194640.32908750,227.98164000,3865593.89964510,10036,1670125800000,1670126099999,0,BTCUSDT,16962.28000000,16959.64000000,16956.33000000,16954.55000000,255.24206000,4328302.60645810,137.41417000,2330272.71555400,8164,1670126100000,1670126399999,0,BTCUSDT,16966.50000000,16961.90000000,16959.64000000,16958.70000000,531.72011000,9019447.45077140,290.15264000,4921877.94472920,11172,1670126400000,1670126699999,0,BTCUSDT,16970.98000000,16970.04000000,16961.36000000,16961.36000000,427.56726000,7254824.71610820,259.47666000,4402726.74069540,10456,1670126700000,1670126999999,0,BTCUSDT
16958.00000000,16956.64000000,16956.33000000,16952.34000000,424.32734000,7194640.32908750,227.98164000,3865593.89964510,10036,1670125800000,1670126099999,0,BTCUSDT,16962.28000000,16959.64000000,16956.33000000,16954.55000000,255.24206000,4328302.60645810,137.41417000,2330272.71555400,8164,1670126100000,1670126399999,0,BTCUSDT,16966.50000000,16961.90000000,16959.64000000,16958.70000000,531.72011000,9019447.45077140,290.15264000,4921877.94472920,11172,1670126400000,1670126699999,0,BTCUSDT,16970.98000000,16970.04000000,16961.36000000,16961.36000000,427.56726000,7254824.71610820,259.47666000,4402726.74069540,10456,1670126700000,1670126999999,0,BTCUSDT,16975.45000000,16972.89000000,16970.04000000,16966.00000000,363.24504000,6164418.79152570,191.05143000,3242257.21395230,8436,1670127000000,1670127299999,0,BTCUSDT
16962.28000000,16959.64000000,16956.33000000,16954.55000000,255.24206000,4328302.60645810,137.41417000,2330272.71555400,8164,1670126100000,1670126399999,0,BTCUSDT,16966.50000000,16961.90000000,16959.64000000,16958.70000000,531.72011000,9019447.45077140,290.15264000,4921877.94472920,11172,1670126400000,1670126699999,0,BTCUSDT,16970.98000000,16970.04000000,16961.36000000,16961.36000000,427.56726000,7254824.71610820,259.47666000,4402726.74069540,10456,1670126700000,1670126999999,0,BTCUSDT,16975.45000000,16972.89000000,16970.04000000,16966.00000000,363.24504000,6164418.79152570,191.05143000,3242257.21395230,8436,1670127000000,1670127299999,0,BTCUSDT,16977.81000000,16968.77000000,16972.89000000,16968.02000000,500.91680000,8502159.69096320,248.70859000,4221436.44016670,11048,1670127300000,1670127599999,0,BTCUSDT
16966.50000000,16961.90000000,16959.64000000,16958.70000000,531.72011000,9019447.45077140,290.15264000,4921877.94472920,11172,1670126400000,1670126699999,0,BTCUSDT,16970.98000000,16970.04000000,16961.36000000,16961.36000000,427.56726000,7254824.71610820,259.47666000,4402726.74069540,10456,1670126700000,1670126999999,0,BTCUSDT,16975.45000000,16972.89000000,16970.04000000,16966.00000000,363.24504000,6164418.79152570,191.05143000,3242257.21395230,8436,1670127000000,1670127299999,0,BTCUSDT,16977.81000000,16968.77000000,16972.89000000,16968.02000000,500.91680000,8502159.69096320,248.70859000,4221436.44016670,11048,1670127300000,1670127599999,0,BTCUSDT,16972.00000000,16960.67000000,16968.77000000,16959.09000000,766.87767000,13011260.46483930,395.43291000,6709491.31181060,13553,1670127600000,1670127899999,0,BTCUSDT
16970.98000000,16970.04000000,16961.36000000,16961.36000000,427.56726000,7254824.71610820,259.47666000,4402726.74069540,10456,1670126700000,1670126999999,0,BTCUSDT,16975.45000000,16972.89000000,16970.04000000,16966.00000000,363.24504000,6164418.79152570,191.05143000,3242257.21395230,8436,1670127000000,1670127299999,0,BTCUSDT,16977.81000000,16968.77000000,16972.89000000,16968.02000000,500.91680000,8502159.69096320,248.70859000,4221436.44016670,11048,1670127300000,1670127599999,0,BTCUSDT,16972.00000000,16960.67000000,16968.77000000,16959.09000000,766.87767000,13011260.46483930,395.43291000,6709491.31181060,13553,1670127600000,1670127899999,0,BTCUSDT,16967.70000000,16965.50000000,16960.66000000,16958.15000000,471.29789000,7995029.64835990,223.00143000,3783056.64681620,11589,1670127900000,1670128199999,0,BTCUSDT
16975.45000000,16972.89000000,16970.04000000,16966.00000000,363.24504000,6164418.79152570,191.05143000,3242257.21395230,8436,1670127000000,1670127299999,0,BTCUSDT,16977.81000000,16968.77000000,16972.89000000,16968.02000000,500.91680000,8502159.69096320,248.70859000,4221436.44016670,11048,1670127300000,1670127599999,0,BTCUSDT,16972.00000000,16960.67000000,16968.77000000,16959.09000000,766.87767000,13011260.46483930,395.43291000,6709491.31181060,13553,1670127600000,1670127899999,0,BTCUSDT,16967.70000000,16965.50000000,16960.66000000,16958.15000000,471.29789000,7995029.64835990,223.00143000,3783056.64681620,11589,1670127900000,1670128199999,0,BTCUSDT,16992.20000000,16990.97000000,16965.50000000,16965.10000000,813.74614000,13815564.60329160,495.16959000,8407028.42336440,16665,1670128200000,1670128499999,0,BTCUSDT
16977.81000000,16968.77000000,16972.89000000,16968.02000000,500.91680000,8502159.69096320,248.70859000,4221436.44016670,11048,1670127300000,1670127599999,0,BTCUSDT,16972.00000000,16960.67000000,16968.77000000,16959.09000000,766.87767000,13011260.46483930,395.43291000,6709491.31181060,13553,1670127600000,1670127899999,0,BTCUSDT,16967.70000000,16965.50000000,16960.66000000,16958.15000000,471.29789000,7995029.64835990,223.00143000,3783056.64681620,11589,1670127900000,1670128199999,0,BTCUSDT,16992.20000000,16990.97000000,16965.50000000,16965.10000000,813.74614000,13815564.60329160,495.16959000,8407028.42336440,16665,1670128200000,1670128499999,0,BTCUSDT,16992.35000000,16979.91000000,16990.97000000,16976.09000000,641.82894000,10899743.16627150,272.57408000,4628995.02392640,12463,1670128500000,1670128799999,0,BTCUSDT
16972.00000000,16960.67000000,16968.77000000,16959.09000000,766.87767000,13011260.46483930,395.43291000,6709491.31181060,13553,1670127600000,1670127899999,0,BTCUSDT,16967.70000000,16965.50000000,16960.66000000,16958.15000000,471.29789000,7995029.64835990,223.00143000,3783056.64681620,11589,1670127900000,1670128199999,0,BTCUSDT,16992.20000000,16990.97000000,16965.50000000,16965.10000000,813.74614000,13815564.60329160,495.16959000,8407028.42336440,16665,1670128200000,1670128499999,0,BTCUSDT,16992.35000000,16979.91000000,16990.97000000,16976.09000000,641.82894000,10899743.16627150,272.57408000,4628995.02392640,12463,1670128500000,1670128799999,0,BTCUSDT,16986.49000000,16986.11000000,16979.93000000,16978.00000000,440.44244000,7479540.71171810,235.69049000,4002561.60264000,9673,1670128800000,1670129099999,0,BTCUSDT
16967.70000000,16965.50000000,16960.66000000,16958.15000000,471.29789000,7995029.64835990,223.00143000,3783056.64681620,11589,1670127900000,1670128199999,0,BTCUSDT,16992.20000000,16990.97000000,16965.50000000,16965.10000000,813.74614000,13815564.60329160,495.16959000,8407028.42336440,16665,1670128200000,1670128499999,0,BTCUSDT,16992.35000000,16979.91000000,16990.97000000,16976.09000000,641.82894000,10899743.16627150,272.57408000,4628995.02392640,12463,1670128500000,1670128799999,0,BTCUSDT,16986.49000000,16986.11000000,16979.93000000,16978.00000000,440.44244000,7479540.71171810,235.69049000,4002561.60264000,9673,1670128800000,1670129099999,0,BTCUSDT,16993.58000000,16989.23000000,16986.11000000,16983.12000000,662.68452000,11257807.11546730,337.22162000,5728917.67104260,14469,1670129100000,1670129399999,0,BTCUSDT
16992.20000000,16990.97000000,16965.50000000,16965.10000000,813.74614000,13815564.60329160,495.16959000,8407028.42336440,16665,1670128200000,1670128499999,0,BTCUSDT,16992.35000000,16979.91000000,16990.97000000,16976.09000000,641.82894000,10899743.16627150,272.57408000,4628995.02392640,12463,1670128500000,1670128799999,0,BTCUSDT,16986.49000000,16986.11000000,16979.93000000,16978.00000000,440.44244000,7479540.71171810,235.69049000,4002561.60264000,9673,1670128800000,1670129099999,0,BTCUSDT,16993.58000000,16989.23000000,16986.11000000,16983.12000000,662.68452000,11257807.11546730,337.22162000,5728917.67104260,14469,1670129100000,1670129399999,0,BTCUSDT,17020.90000000,17006.50000000,16989.23000000,16988.07000000,977.07723000,16613425.63619210,497.97937000,8467292.72686240,19350,1670129400000,1670129699999,0,BTCUSDT
16992.35000000,16979.91000000,16990.97000000,16976.09000000,641.82894000,10899743.16627150,272.57408000,4628995.02392640,12463,1670128500000,1670128799999,0,BTCUSDT,16986.49000000,16986.11000000,16979.93000000,16978.00000000,440.44244000,7479540.71171810,235.69049000,4002561.60264000,9673,1670128800000,1670129099999,0,BTCUSDT,16993.58000000,16989.23000000,16986.11000000,16983.12000000,662.68452000,11257807.11546730,337.22162000,5728917.67104260,14469,1670129100000,1670129399999,0,BTCUSDT,17020.90000000,17006.50000000,16989.23000000,16988.07000000,977.07723000,16613425.63619210,497.97937000,8467292.72686240,19350,1670129400000,1670129699999,0,BTCUSDT,17018.54000000,17007.70000000,17006.99000000,17003.40000000,753.55852000,12817076.04540100,403.14570000,6857251.11078010,16032,1670129700000,1670129999999,0,BTCUSDT
16986.49000000,16986.11000000,16979.93000000,16978.00000000,440.44244000,7479540.71171810,235.69049000,4002561.60264000,9673,1670128800000,1670129099999,0,BTCUSDT,16993.58000000,16989.23000000,16986.11000000,16983.12000000,662.68452000,11257807.11546730,337.22162000,5728917.67104260,14469,1670129100000,1670129399999,0,BTCUSDT,17020.90000000,17006.50000000,16989.23000000,16988.07000000,977.07723000,16613425.63619210,497.97937000,8467292.72686240,19350,1670129400000,1670129699999,0,BTCUSDT,17018.54000000,17007.70000000,17006.99000000,17003.40000000,753.55852000,12817076.04540100,403.14570000,6857251.11078010,16032,1670129700000,1670129999999,0,BTCUSDT,17024.99000000,17023.02000000,17007.70000000,17006.62000000,769.86593000,13100088.16184280,390.26434000,6640968.45332990,18024,1670130000000,1670130299999,0,BTCUSDT
16993.58000000,16989.23000000,16986.11000000,16983.12000000,662.68452000,11257807.11546730,337.22162000,5728917.67104260,14469,1670129100000,1670129399999,0,BTCUSDT,17020.90000000,17006.50000000,16989.23000000,16988.07000000,977.07723000,16613425.63619210,497.97937000,8467292.72686240,19350,1670129400000,1670129699999,0,BTCUSDT,17018.54000000,17007.70000000,17006.99000000,17003.40000000,753.55852000,12817076.04540100,403.14570000,6857251.11078010,16032,1670129700000,1670129999999,0,BTCUSDT,17024.99000000,17023.02000000,17007.70000000,17006.62000000,769.86593000,13100088.16184280,390.26434000,6640968.45332990,18024,1670130000000,1670130299999,0,BTCUSDT,17068.00000000,17047.21000000,17023.73000000,17021.02000000,2151.19933000,36679219.76966120,1125.98868000,19197942.04001230,35283,1670130300000,1670130599999,0,BTCUSDT
